transaction_id,user_id,amount,currency,country,ip_address,device,recipient_id,recipient_country,recipient_is_resident,sender_is_resident,account_age_days,timestamp,merchant,payment_method,user_age,user_registration_country,card_type,transaction_type,is_fraud
TX582440,U2724,386.83,USD,KZ,10.0.46.249,Android,U9332,KG,False,True,181,2026-05-19T20:03:58,Spotify,ApplePay,51,KZ,Mastercard,Online,0
TX853813,U4297,137.82,USD,RU,10.0.4.23,Windows,U8599,DE,False,False,316,2026-05-31T09:03:53,Spotify,GooglePay,59,RU,Mastercard,Online,0
TX819241,U4648,43.8,USD,KZ,10.0.16.216,Android,U1575,DE,False,True,167,2026-06-08T21:21:25,Spotify,Card,43,KZ,Mastercard,P2P,0
TX608892,U5670,2644.28,USD,KZ,10.0.31.242,iPhone,U4325,UK,False,True,287,2026-06-05T15:45:36,AliExpress,Card,57,KZ,Visa,P2P,0
TX268016,U3566,933.92,USD,UK,10.0.31.105,MacBook,U4345,UK,False,False,54,2026-05-09T12:49:12,Netflix,ApplePay,45,UK,Visa,POS,0
TX812704,U1369,26.61,USD,KZ,10.0.23.219,Android,U4737,KZ,True,True,322,2026-05-30T22:39:28,Amazon,Card,24,KZ,Visa,POS
TX910562,U1369,25.09,USD,KZ,10.0.23.219,Android,U9769,KZ,True,True,322,2026-06-02T16:08:35,Amazon,Card,24,KZ,Visa,POS
TX118750,U1369,26.05,USD,KZ,10.0.23.219,Android,U8197,KZ,True,True,322,2026-05-31T16:13:53,Amazon,Card,24,KZ,Visa,POS
TX108223,U1369,25.86,USD,KZ,10.0.23.219,Android,U6309,KZ,True,True,322,2026-05-23T20:36:24,Amazon,Card,24,KZ,Visa,POS
TX596973,U1369,31.49,USD,KZ,10.0.23.219,Android,U5197,KZ,True,True,322,2026-05-31T19:41:55,Steam,Card,24,KZ,Mastercard,POS,0
TX220610,U5311,5325.02,USD,UK,10.0.11.49,Windows,U8844,RU,False,False,303,2026-05-25T10:12:00,Booking,Card,33,UK,Visa,Online,0
TX882413,U9375,243.62,USD,KZ,10.0.20.229,Windows,U2741,KG,False,True,183,2026-05-18T08:36:11,Steam,GooglePay,49,KZ,Mastercard,P2P,0
TX493708,U9277,366.58,USD,RU,10.0.47.226,Windows,U7106,DE,False,False,223,2026-05-27T08:45:53,AliExpress,Card,51,RU,Visa,P2P,0
TX884382,U6846,277.5,USD,KZ,10.0.23.41,Android,U3978,KZ,True,True,156,2026-05-29T09:25:47,Steam,ApplePay,50,KZ,Mastercard,Online,0
TX529219,U6846,397.41,USD,KZ,10.0.23.41,Android,U1570,KZ,True,True,156,2026-05-29T20:13:15,Steam,ApplePay,50,KZ,Visa,P2P,0
TX316122,U1223,144.82,USD,KZ,10.0.35.90,iPhone,U3348,UK,False,True,339,2026-05-28T11:41:57,eBay,GooglePay,25,KZ,Mastercard,P2P,0
TX634297,U7162,1578.72,USD,UK,10.0.47.136,Windows,U9712,KG,False,False,211,2026-05-16T14:50:21,Booking,GooglePay,38,UK,Visa,P2P,0
TX828652,U7985,215.55,USD,KZ,10.0.7.214,Android,U3471,DE,False,True,180,2026-05-17T12:25:55,Apple,GooglePay,22,KZ,Visa,POS,0
TX788278,U7851,69.76,USD,KZ,10.0.11.252,Android,U6098,RU,False,True,332,2026-06-03T22:53:12,Apple,GooglePay,42,KZ,Mastercard,P2P,0
TX638888,U1756,24.83,USD,KZ,10.0.6.29,iPhone,U9344,KZ,True,True,199,2026-05-27T19:13:37,Amazon,Card,28,KZ,Visa,POS
TX168154,U1756,23.16,USD,KZ,10.0.6.29,iPhone,U9459,KZ,True,True,199,2026-05-21T22:39:27,Amazon,Card,28,KZ,Visa,POS
TX262619,U1756,23.78,USD,KZ,10.0.6.29,iPhone,U6993,KZ,True,True,199,2026-05-23T20:35:06,Amazon,Card,28,KZ,Visa,POS
TX409234,U1756,23.08,USD,KZ,10.0.6.29,iPhone,U3529,KZ,True,True,199,2026-05-24T18:32:46,Amazon,Card,28,KZ,Visa,POS
TX412258,U1756,19.75,USD,KZ,10.0.6.29,iPhone,U6040,UZ,False,True,199,2026-05-21T21:31:24,eBay,Card,28,KZ,Visa,P2P,0
TX507917,U9375,116.92,USD,KZ,10.0.20.229,Windows,U1472,UK,False,True,183,2026-05-19T12:24:12,Booking,Card,49,KZ,Mastercard,POS,0
TX974387,U6199,105.5,USD,KZ,10.0.33.133,Windows,U3529,UK,False,True,87,2026-05-24T12:26:21,Steam,GooglePay,28,KZ,Visa,Online,0
TX799995,U8172,405.77,USD,RU,10.0.19.72,Windows,U7396,RU,False,False,74,2026-05-14T11:43:46,Booking,ApplePay,55,RU,Visa,Online,0
TX177972,U6295,190.34,USD,RU,10.0.43.247,Android,U9826,UK,False,False,145,2026-05-27T09:53:35,Apple,Card,61,RU,Visa,P2P,0
TX248383,U5541,3045.47,USD,KZ,10.0.25.170,iPhone,U7295,KG,False,True,203,2026-06-07T10:42:00,Apple,Card,54,KZ,Mastercard,POS,0
TX392754,U7564,90.48,USD,RU,10.0.5.205,iPhone,U9867,DE,False,False,252,2026-05-30T18:54:50,Netflix,Card,20,RU,Mastercard,Online,0
TX631884,U7897,4434.7,USD,UK,10.0.47.175,iPhone,U3601,UK,False,False,357,2026-06-07T16:35:47,Booking,GooglePay,40,UK,Mastercard,Online,0
TX676848,U6647,2206.01,USD,DE,10.0.17.184,Windows,U7045,KZ,True,False,138,2026-05-24T08:52:40,AliExpress,GooglePay,24,DE,Mastercard,P2P,0
TX992348,U5028,168.59,USD,RU,10.0.8.66,Windows,U3924,KZ,True,False,120,2026-05-30T12:04:42,Apple,GooglePay,39,RU,Visa,POS,0
TX574035,U8641,1817.3,USD,DE,10.0.5.50,Windows,U3027,UK,False,False,268,2026-05-20T10:06:45,eBay,ApplePay,25,DE,Mastercard,POS,0
TX511464,U7486,4825.17,USD,UK,10.0.14.161,iPhone,U8715,UK,False,False,105,2026-05-18T11:51:36,AliExpress,Card,44,UK,Mastercard,Online,0
TX279632,U2382,3943.66,USD,UK,10.0.30.202,MacBook,U9732,RU,False,False,277,2026-05-25T10:33:04,Amazon,Card,18,UK,Mastercard,P2P,0
TX207573,U3031,5587.87,USD,KZ,10.0.18.112,Windows,U3477,UZ,False,True,271,2026-06-05T13:04:28,Amazon,ApplePay,56,KZ,Visa,Online,0
TX229452,U8641,1858.86,USD,DE,10.0.5.50,Windows,U3377,KG,False,False,268,2026-05-23T15:01:19,Amazon,GooglePay,25,DE,Mastercard,POS,0
TX984584,U7851,48.8,USD,KZ,10.0.11.252,Android,U1025,RU,False,True,332,2026-06-05T22:52:06,Booking,Card,42,KZ,Mastercard,Online,0
TX944059,U4610,66.15,USD,KZ,10.0.4.184,iPhone,U8754,DE,False,True,98,2026-05-13T18:24:05,Netflix,ApplePay,60,KZ,Mastercard,P2P,0
TX851249,U2156,1537.44,USD,DE,10.0.10.98,iPhone,U1899,KZ,True,False,178,2026-05-31T12:30:00,eBay,ApplePay,52,DE,Mastercard,Online,0
TX906314,U5098,145.52,USD,KZ,10.0.28.147,Android,U7872,RU,False,True,150,2026-05-28T18:51:20,AliExpress,Card,18,KZ,Mastercard,POS,0
TX690861,U1928,5670.65,USD,UK,10.0.9.151,MacBook,U8476,UZ,False,False,274,2026-05-29T16:43:24,Spotify,GooglePay,44,UK,Visa,Online,0
TX521741,U2041,4249.2,USD,DE,10.0.25.212,Windows,U9939,RU,False,False,2,2026-05-29T16:39:10,Spotify,GooglePay,34,DE,Visa,POS,0
TX893418,U1928,3212.18,USD,UK,10.0.9.151,MacBook,U6813,UZ,False,False,274,2026-06-05T14:56:18,Netflix,ApplePay,44,UK,Mastercard,Online,0
TX794213,U8815,183.69,USD,RU,10.0.19.79,Windows,U8274,KG,False,False,340,2026-05-28T09:56:32,Booking,ApplePay,60,RU,Mastercard,Online,0
TX194760,U1928,4825.42,USD,UK,10.0.9.151,MacBook,U7482,KZ,True,False,274,2026-05-24T09:53:37,Booking,GooglePay,44,UK,Mastercard,P2P,0
TX483225,U8869,2872.29,USD,KZ,10.0.39.104,Windows,U7500,DE,False,True,332,2026-05-25T15:04:11,AliExpress,GooglePay,31,KZ,Mastercard,P2P,0
TX525528,U2156,1592.09,USD,DE,10.0.10.98,iPhone,U6102,KG,False,False,178,2026-05-17T08:02:48,Netflix,Card,52,DE,Visa,P2P,0
TX124497,U5655,177.16,USD,RU,10.0.12.166,iPhone,U6833,UZ,False,False,310,2026-06-07T11:25:12,Amazon,GooglePay,46,RU,Mastercard,POS,0
TX948024,U5655,196.85,USD,RU,10.0.12.166,iPhone,U8093,KG,False,False,310,2026-05-30T11:20:12,Booking,ApplePay,46,RU,Mastercard,P2P,0
TX546620,U7225,14348.05,USD,U8049,KZ,True,True,256,KZ,10.0.30.112,Unknown,2026-05-25T13:58:43,eBay,GooglePay,25,KZ,Visa,P2P,1
TX799495,U4106,64.85,USD,KZ,10.0.27.226,Android,U8966,KG,False,True,120,2026-05-24T11:37:43,Apple,Card,60,KZ,Mastercard,P2P,0
TX775589,U1223,157.74,USD,KZ,10.0.35.90,iPhone,U4232,KG,False,True,339,2026-05-18T08:29:37,Netflix,GooglePay,25,KZ,Mastercard,P2P,0
TX847027,U9375,325.75,USD,KZ,10.0.20.229,Windows,U2080,DE,False,True,183,2026-05-19T08:35:22,Amazon,Card,49,KZ,Mastercard,POS,0
TX236914,U9375,203.06,USD,KZ,10.0.20.229,Windows,U3308,UK,False,True,183,2026-05-11T10:58:31,eBay,ApplePay,49,KZ,Visa,P2P,0
TX903927,U7162,1766.46,USD,UK,10.0.47.136,Windows,U6678,KG,False,False,211,2026-05-19T13:56:36,Steam,Card,38,UK,Mastercard,POS,0
TX652630,U9696,281.11,USD,RU,10.0.17.86,iPhone,U2926,UZ,False,False,260,2026-05-17T20:01:57,AliExpress,Card,45,RU,Visa,POS,0
TX342539,U1033,72.92,USD,KZ,10.0.22.222,iPhone,U3161,UZ,False,True,127,2026-05-25T11:41:09,Steam,GooglePay,45,KZ,Mastercard,POS,0
TX357676,U1805,41.75,USD,KZ,10.0.2.57,iPhone,U7956,RU,False,True,319,2026-05-10T21:34:42,Spotify,ApplePay,35,KZ,Mastercard,P2P,0
TX521654,U1775,634.99,USD,DE,10.0.17.218,iPhone,U3134,KZ,True,False,325,2026-06-06T10:09:55,Spotify,ApplePay,30,DE,Mastercard,Online,0
TX710798,U5796,60.9,USD,KZ,10.0.22.98,Android,U1003,DE,False,True,201,2026-05-25T20:23:51,Spotify,ApplePay,30,KZ,Visa,POS,0
TX905374,U1403,49.83,USD,KZ,10.0.21.20,iPhone,U3613,RU,False,True,241,2026-05-14T16:30:14,Apple,ApplePay,23,KZ,Visa,P2P,0
TX154668,U8172,263.64,USD,RU,10.0.19.72,Windows,U2723,KG,False,False,74,2026-05-19T11:42:41,Amazon,ApplePay,55,RU,Mastercard,Online,0
TX296714,U8921,23.82,USD,KZ,10.0.20.168,iPhone,U8262,UK,False,True,23,2026-05-12T20:39:02,Spotify,ApplePay,19,KZ,Visa,POS,0
TX357913,U2731,67.5,USD,KZ,10.0.13.170,iPhone,U1300,KZ,True,True,52,2026-05-10T21:37:45,Amazon,Card,18,KZ,Visa,POS
TX923929,U2731,66.99,USD,KZ,10.0.13.170,iPhone,U2927,KZ,True,True,52,2026-06-02T17:21:24,Amazon,Card,18,KZ,Visa,POS
TX687530,U2731,65.36,USD,KZ,10.0.13.170,iPhone,U1003,KZ,True,True,52,2026-06-01T17:44:40,Amazon,Card,18,KZ,Visa,POS
TX493059,U2731,64.67,USD,KZ,10.0.13.170,iPhone,U6389,UK,False,True,52,2026-06-07T21:37:10,Netflix,GooglePay,18,KZ,Mastercard,P2P,0
TX258730,U3210,48.6,USD,KZ,10.0.39.12,Android,U2259,KG,False,True,143,2026-05-12T19:36:24,Apple,ApplePay,49,KZ,Visa,POS,0
TX341045,U8703,2305.51,USD,UK,10.0.29.25,Windows,U4509,KG,False,False,56,2026-05-31T14:00:58,Spotify,ApplePay,36,UK,Mastercard,POS,0
TX293566,U8343,211.13,USD,KZ,10.0.10.44,Android,U6543,KZ,True,True,227,2026-05-13T18:50:44,Amazon,Card,49,KZ,Visa,Online,0
TX789292,U9696,188.01,USD,RU,10.0.17.86,iPhone,U3359,UZ,False,False,260,2026-05-19T20:30:42,Amazon,ApplePay,45,RU,Mastercard,P2P,0
TX621901,U5541,6263.76,USD,KZ,10.0.25.170,iPhone,U3327,UZ,False,True,203,2026-05-16T08:13:33,Steam,ApplePay,54,KZ,Visa,Online,0
TX420982,U5368,203.39,USD,KZ,10.0.44.127,Windows,U2586,DE,False,True,74,2026-05-14T11:10:18,Spotify,GooglePay,60,KZ,Mastercard,P2P,0
TX846219,U3228,54.58,USD,KZ,10.0.30.219,Android,U8082,KZ,True,True,362,2026-05-17T09:08:03,Netflix,GooglePay,58,KZ,Mastercard,POS,0
TX175321,U8380,1949.76,USD,DE,10.0.9.204,Windows,U4736,UZ,False,False,298,2026-05-18T11:22:11,Spotify,Card,48,DE,Visa,Online,0
TX258303,U8903,927.96,USD,DE,10.0.13.181,iPhone,U7189,DE,False,False,332,2026-06-04T14:46:50,Netflix,GooglePay,30,DE,Visa,Online,0
TX166662,U5098,133.09,USD,KZ,10.0.28.147,Android,U4609,KZ,True,True,150,2026-05-16T12:45:18,Amazon,Card,18,KZ,Visa,POS
TX373645,U5098,137.64,USD,KZ,10.0.28.147,Android,U8784,KZ,True,True,150,2026-05-27T10:05:33,Amazon,Card,18,KZ,Visa,POS
TX502913,U5098,136.43,USD,KZ,10.0.28.147,Android,U4701,KZ,True,True,150,2026-05-11T12:25:06,Amazon,Card,18,KZ,Visa,POS
TX349089,U5098,151.77,USD,KZ,10.0.28.147,Android,U9185,UK,False,True,150,2026-06-08T09:09:24,eBay,GooglePay,18,KZ,Mastercard,P2P,0
TX856964,U6199,78.62,USD,KZ,10.0.33.133,Windows,U9378,KZ,True,True,87,2026-06-01T12:25:16,Steam,ApplePay,28,KZ,Visa,POS,0
TX313766,U8172,319.59,USD,RU,10.0.19.72,Windows,U8551,UZ,False,False,74,2026-05-28T19:23:11,Booking,GooglePay,55,RU,Mastercard,POS,0
TX157485,U7564,112.93,USD,RU,10.0.5.205,iPhone,U5437,DE,False,False,252,2026-05-18T08:52:22,Spotify,ApplePay,20,RU,Mastercard,P2P,0
TX597191,U6066,279.07,USD,RU,10.0.15.165,Windows,U2302,RU,False,False,47,2026-06-08T11:53:40,Netflix,GooglePay,64,RU,Mastercard,P2P,0
TX478069,U4766,2032.22,USD,UK,10.0.18.93,iPhone,U2585,DE,False,False,175,2026-05-16T08:53:35,Amazon,GooglePay,29,UK,Visa,Online,0
TX270116,U1805,32.77,USD,KZ,10.0.2.57,iPhone,U3882,KZ,True,True,319,2026-05-27T20:35:39,Booking,GooglePay,35,KZ,Visa,Online,0
TX554748,U6846,392.05,USD,KZ,10.0.23.41,Android,U8380,KG,False,True,156,2026-06-07T20:48:22,Spotify,ApplePay,50,KZ,Mastercard,POS,0
TX835198,U8380,1118.6,USD,DE,10.0.9.204,Windows,U8906,UZ,False,False,298,2026-05-10T12:56:20,eBay,Card,48,DE,Mastercard,POS,0
TX841050,U4610,70.76,USD,KZ,10.0.4.184,iPhone,U7547,UK,False,True,98,2026-05-22T18:50:25,Apple,GooglePay,60,KZ,Visa,P2P,0
TX400442,U5358,3540.85,USD,DE,10.0.33.18,MacBook,U2788,UK,False,False,359,2026-05-21T11:11:47,Apple,GooglePay,62,DE,Mastercard,P2P,0
TX234696,U5976,35.1,USD,KZ,10.0.16.125,iPhone,U1929,DE,False,True,122,2026-05-21T21:22:18,AliExpress,Card,57,KZ,Visa,Online,0
TX219014,U1025,352.6,USD,RU,10.0.40.249,Android,U2157,DE,False,False,8,2026-06-03T09:40:20,Steam,GooglePay,44,RU,Mastercard,Online,0
TX119046,U4130,13.26,USD,KZ,10.0.13.156,Android,U7334,RU,False,True,190,2026-05-23T17:11:59,Amazon,GooglePay,45,KZ,Mastercard,POS,0
TX881342,U8380,2046.7,USD,DE,10.0.9.204,Windows,U7945,KG,False,False,298,2026-05-09T13:10:41,AliExpress,ApplePay,48,DE,Mastercard,P2P,0
TX993606,U5925,379.6,USD,KZ,10.0.23.63,Android,U1601,KZ,True,True,364,2026-06-04T12:28:43,eBay,Card,53,KZ,Visa,POS,0
TX977813,U9970,103.75,USD,RU,10.0.42.219,iPhone,U3156,RU,True,False,82,2026-05-11T12:15:16,Amazon,Card,34,RU,Visa,POS
TX932802,U9970,104.66,USD,RU,10.0.42.219,iPhone,U9737,RU,True,False,82,2026-05-24T08:22:51,Amazon,Card,34,RU,Visa,POS
TX525128,U9970,105.86,USD,RU,10.0.42.219,iPhone,U4584,RU,True,False,82,2026-05-23T18:31:25,Amazon,Card,34,RU,Visa,POS
TX230835,U9970,121.33,USD,RU,10.0.42.219,iPhone,U8483,RU,False,False,82,2026-05-23T11:43:10,Spotify,GooglePay,34,RU,Visa,Online,0
TX525841,U7897,3835.01,USD,UK,10.0.47.175,iPhone,U9700,DE,False,False,357,2026-06-03T08:00:58,AliExpress,ApplePay,40,UK,Visa,POS,0
TX732673,U1223,107.5,USD,KZ,10.0.35.90,iPhone,U4934,KZ,True,True,339,2026-06-06T18:44:10,Spotify,Card,25,KZ,Mastercard,P2P,0
TX228054,U3210,33.3,USD,KZ,10.0.39.12,Android,U4814,UZ,False,True,143,2026-05-31T22:27:39,Spotify,Card,49,KZ,Mastercard,P2P,0
TX189082,U7564,201.04,USD,RU,10.0.5.205,iPhone,U9903,UK,False,False,252,2026-05-20T08:05:13,Steam,GooglePay,20,RU,Visa,P2P,0
TX277881,U3906,38.77,USD,KZ,10.0.6.230,Android,U5564,KZ,True,True,275,2026-05-22T21:06:03,eBay,ApplePay,36,KZ,Mastercard,Online,0
TX392494,U4991,215.74,USD,KZ,10.0.22.212,Android,U4171,DE,False,True,247,2026-05-16T08:30:22,Netflix,Card,22,KZ,Visa,POS,0
TX511057,U6312,395.82,USD,KZ,10.0.13.210,Android,U8353,UZ,False,True,195,2026-05-15T10:50:27,Booking,GooglePay,40,KZ,Mastercard,Online,0
TX879212,U3228,56.93,USD,KZ,10.0.30.219,Android,U1557,DE,False,True,362,2026-05-31T19:28:56,Booking,ApplePay,58,KZ,Visa,P2P,0
TX295311,U8505,270.68,USD,KZ,10.0.35.56,iPhone,U9923,KZ,True,True,65,2026-05-24T10:03:45,Netflix,Card,26,KZ,Visa,Online,0
TX462070,U2731,58.05,USD,KZ,10.0.13.170,iPhone,U6679,KG,False,True,52,2026-05-28T22:45:44,Spotify,ApplePay,18,KZ,Visa,POS,0
TX867613,U3367,262.57,USD,KZ,10.0.26.247,iPhone,U4306,UK,False,True,241,2026-06-05T09:26:34,Netflix,GooglePay,65,KZ,Visa,Online,0
TX122796,U1025,306.33,USD,RU,10.0.40.249,Android,U4418,KZ,True,False,8,2026-05-30T09:14:41,AliExpress,ApplePay,44,RU,Visa,POS,0
TX996465,U8343,195.64,USD,KZ,10.0.10.44,Android,U3056,RU,False,True,227,2026-05-15T18:14:33,Spotify,ApplePay,49,KZ,Mastercard,POS,0
TX282377,U7985,164.55,USD,KZ,10.0.7.214,Android,U3820,UK,False,True,180,2026-05-27T18:02:25,Spotify,Card,22,KZ,Visa,P2P,0
TX927815,U1805,35.85,USD,KZ,10.0.2.57,iPhone,U7741,UK,False,True,319,2026-06-07T22:23:39,Apple,GooglePay,35,KZ,Visa,POS,0
TX600399,U5368,180.25,USD,KZ,10.0.44.127,Windows,U8575,KZ,True,True,74,2026-05-31T18:21:21,Netflix,ApplePay,60,KZ,Mastercard,POS,0
TX203025,U3906,34.64,USD,KZ,10.0.6.230,Android,U8614,RU,False,True,275,2026-06-07T20:36:07,Steam,ApplePay,36,KZ,Mastercard,Online,0
TX796961,U6418,30.83,USD,KZ,10.0.26.245,Android,U9882,DE,False,True,44,2026-06-05T20:23:02,Apple,ApplePay,61,KZ,Visa,Online,0
TX848248,U8343,1139.42,USD,U7071,RU,False,True,227,KZ,10.0.10.44,Android,2026-05-22T18:20:06,eBay,ApplePay,49,KZ,Mastercard,P2P,0
TX727882,U8703,4669.86,USD,UK,10.0.29.25,Windows,U9141,KG,False,False,56,2026-05-19T10:21:26,eBay,Card,36,UK,Mastercard,POS,0
TX706780,U7564,128.45,USD,RU,10.0.5.205,iPhone,U6388,UK,False,False,252,2026-05-24T18:47:19,AliExpress,GooglePay,20,RU,Visa,POS,0
TX181360,U8380,1523.53,USD,DE,10.0.9.204,Windows,U6199,RU,False,False,298,2026-05-20T13:31:12,AliExpress,Card,48,DE,Mastercard,P2P,0
TX573389,U1033,63.46,USD,KZ,10.0.22.222,iPhone,U6436,DE,False,True,127,2026-05-12T20:27:49,AliExpress,GooglePay,45,KZ,Mastercard,Online,0
TX678414,U7225,4102.73,USD,KZ,10.0.30.112,MacBook,U7413,RU,False,True,256,2026-06-06T08:26:42,AliExpress,ApplePay,25,KZ,Mastercard,P2P,0
TX606474,U2492,298.83,USD,RU,10.0.19.222,Windows,U6926,KZ,True,False,358,2026-05-18T19:30:18,Steam,Card,37,RU,Visa,POS,0
TX144577,U9132,217.98,USD,U8400,RU,False,True,94,UA,10.0.37.220,Windows,2026-05-13T13:26:08,Amazon,ApplePay,24,KZ,Visa,P2P,0
TX881187,U3906,35.47,USD,KZ,10.0.6.230,Android,U8430,DE,False,True,275,2026-05-15T18:45:33,Netflix,GooglePay,36,KZ,Mastercard,POS,0
TX166418,U8921,21.7,USD,KZ,10.0.20.168,iPhone,U2755,KG,False,True,23,2026-05-16T20:54:57,eBay,ApplePay,19,KZ,Mastercard,P2P,0
TX139437,U4648,72.56,USD,KZ,10.0.16.216,Android,U3676,RU,False,True,167,2026-05-26T17:52:13,eBay,Card,43,KZ,Visa,POS,0
TX236569,U1033,72.32,USD,KZ,10.0.22.222,iPhone,U9148,UZ,False,True,127,2026-06-03T19:06:32,Steam,ApplePay,45,KZ,Mastercard,Online,0
TX262352,U1025,140.27,USD,RU,10.0.40.249,Android,U7578,UK,False,False,8,2026-06-08T20:48:23,Booking,ApplePay,44,RU,Mastercard,Online,0
TX699133,U9132,115.91,USD,KZ,10.0.37.220,Windows,U4047,RU,False,True,94,2026-05-17T20:29:54,Booking,Card,24,KZ,Visa,P2P,0
TX211416,U4130,18.16,USD,KZ,10.0.13.156,Android,U5068,KZ,True,True,190,2026-05-24T16:35:08,Apple,GooglePay,45,KZ,Visa,Online,0
TX164595,U4045,1485.31,USD,DE,10.0.40.155,MacBook,U9932,KG,False,False,127,2026-05-27T14:11:09,eBay,Card,22,DE,Mastercard,P2P,0
TX393563,U1055,125.18,USD,KZ,10.0.22.218,Android,U8205,KZ,True,True,333,2026-05-30T09:33:24,Booking,ApplePay,18,KZ,Mastercard,Online,0
TX490417,U9277,512.23,USD,RU,10.0.47.226,Windows,U3304,UZ,False,False,223,2026-05-18T09:22:14,AliExpress,GooglePay,51,RU,Visa,P2P,0
TX264892,U1756,24.02,USD,KZ,10.0.6.29,iPhone,U6111,UK,False,True,199,2026-06-02T22:03:41,Booking,Card,28,KZ,Visa,P2P,0
TX363804,U5796,47.73,USD,KZ,10.0.22.98,Android,U8617,RU,False,True,201,2026-05-25T17:51:09,Booking,ApplePay,30,KZ,Mastercard,Online,0
TX427721,U5655,171.35,USD,RU,10.0.12.166,iPhone,U4559,RU,False,False,310,2026-05-28T12:18:13,AliExpress,ApplePay,46,RU,Visa,POS,0
TX864503,U6846,353.88,USD,KZ,10.0.23.41,Android,U1383,UZ,False,True,156,2026-06-05T08:26:16,Apple,GooglePay,50,KZ,Mastercard,Online,0
TX429496,U5311,4979.1,USD,UK,10.0.11.49,Windows,U2475,RU,False,False,303,2026-05-18T16:11:34,AliExpress,ApplePay,33,UK,Mastercard,POS,0
TX104073,U2041,5057.53,USD,DE,10.0.25.212,Windows,U6338,RU,False,False,2,2026-05-25T09:59:17,Netflix,Card,34,DE,Mastercard,Online,0
TX329274,U3906,48.68,USD,KZ,10.0.6.230,Android,U4141,KG,False,True,275,2026-05-15T19:26:18,Steam,GooglePay,36,KZ,Mastercard,POS,0
TX141869,U8343,173.76,USD,KZ,10.0.10.44,Android,U9714,DE,False,True,227,2026-05-13T09:03:07,Apple,ApplePay,49,KZ,Mastercard,P2P,0
TX380711,U8709,61.5,USD,KZ,10.0.48.198,iPhone,U6114,RU,False,True,154,2026-06-01T18:57:52,Spotify,Card,55,KZ,Visa,POS,0
TX658597,U6846,6249.85,USD,U4483,RU,False,True,156,KZ,10.0.23.41,Android,2026-06-04T10:14:16,Apple,Card,50,KZ,Mastercard,P2P,1
TX365911,U1223,138.36,USD,KZ,10.0.35.90,iPhone,U2305,KG,False,True,339,2026-05-17T11:31:30,eBay,ApplePay,25,KZ,Mastercard,POS,0
TX863671,U3228,59.23,USD,KZ,10.0.30.219,Android,U8801,KZ,True,True,362,2026-05-22T12:27:51,Apple,ApplePay,58,KZ,Mastercard,POS,0
TX584291,U1928,5581.29,USD,UK,10.0.9.151,MacBook,U6415,DE,False,False,274,2026-05-12T11:25:29,Spotify,ApplePay,44,UK,Mastercard,P2P,0
TX510624,U9277,2884.17,USD,U7828,UK,False,False,223,RU,10.0.47.226,Windows,2026-05-22T12:10:13,Spotify,GooglePay,51,RU,Mastercard,P2P,0
TX196030,U6647,2033.91,USD,DE,10.0.17.184,Windows,U8060,RU,False,False,138,2026-05-10T11:00:23,Booking,Card,24,DE,Visa,P2P,0
TX242493,U8380,1352.92,USD,DE,10.0.9.204,Windows,U2793,DE,False,False,298,2026-05-23T13:00:38,Spotify,ApplePay,48,DE,Visa,Online,0
TX844217,U7639,327.48,USD,RU,10.0.29.192,iPhone,U7744,KG,False,False,330,2026-05-09T18:36:57,Netflix,ApplePay,30,RU,Mastercard,POS,0
TX332469,U4991,202.86,USD,KZ,10.0.22.212,Android,U3117,UK,False,True,247,2026-05-18T09:08:56,Spotify,Card,22,KZ,Mastercard,P2P,0
TX576510,U6647,2371.89,USD,DE,10.0.17.184,Windows,U6982,DE,False,False,138,2026-05-09T15:49:05,Spotify,ApplePay,24,DE,Visa,Online,0
TX694587,U1369,29.99,USD,KZ,10.0.23.219,Android,U7790,DE,False,True,322,2026-06-04T21:20:23,Apple,GooglePay,24,KZ,Visa,P2P,0
TX372872,U5976,23.83,USD,KZ,10.0.16.125,iPhone,U8956,KZ,True,True,122,2026-06-02T22:03:11,Booking,Card,57,KZ,Mastercard,Online,0
TX995847,U1369,25.78,USD,KZ,10.0.23.219,Android,U4097,KZ,True,True,322,2026-05-29T21:30:47,Amazon,Card,24,KZ,Visa,POS
TX374070,U1369,26.66,USD,KZ,10.0.23.219,Android,U1618,KZ,True,True,322,2026-06-05T22:55:23,Amazon,Card,24,KZ,Visa,POS
TX994234,U1369,25.72,USD,KZ,10.0.23.219,Android,U7441,KZ,True,True,322,2026-05-12T20:37:28,Amazon,Card,24,KZ,Visa,POS
TX151257,U1369,25.43,USD,KZ,10.0.23.219,Android,U1283,RU,False,True,322,2026-05-18T19:57:24,Apple,ApplePay,24,KZ,Mastercard,P2P,0
TX315372,U8641,1339.89,USD,DE,10.0.5.50,Windows,U1241,KZ,True,False,268,2026-05-29T12:17:11,Booking,Card,25,DE,Visa,POS,0
TX541114,U3906,45.92,USD,KZ,10.0.6.230,Android,U1794,KG,False,True,275,2026-05-28T18:41:31,Booking,Card,36,KZ,Mastercard,POS,0
TX164632,U1223,123.05,USD,KZ,10.0.35.90,iPhone,U6580,UK,False,True,339,2026-05-29T09:16:35,Amazon,ApplePay,25,KZ,Visa,P2P,0
TX512612,U6647,2036.84,USD,DE,10.0.17.184,Windows,U3177,KG,False,False,138,2026-05-23T10:07:10,eBay,ApplePay,24,DE,Mastercard,P2P,0
